Date;Open*;High;Low;Close**;Volume;Market Cap
Mar 26, 2021;1,595.21;1,702.92;1,594.74;1,702.84;22,548,516,548;196,191,139,867
Mar 25, 2021;1,593.12;1,625.91;1,560.37;1,595.36;29,650,328,701;183,786,054,252
Mar 24, 2021;1,678.00;1,740.43;1,570.79;1,593.41;31,228,051,473;183,540,070,277
Mar 23, 2021;1,690.87;1,725.11;1,662.54;1,678.65;21,998,237,965;193,335,618,291
Mar 22, 2021;1,788.36;1,811.97;1,674.30;1,691.33;23,599,296,129;194,773,638,866
Mar 21, 2021;1,812.61;1,823.35;1,764.14;1,788.22;22,977,404,620;205,906,557,856
Mar 20, 2021;1,817.52;1,874.71;1,811.73;1,812.63;22,677,674,970;208,693,780,293
Mar 19, 2021;1,782.57;1,841.20;1,746.47;1,817.62;21,249,297,710;209,243,467,429
Mar 18, 2021;1,823.16;1,848.65;1,705.72;1,782.86;23,263,845,504;205,216,840,694
Mar 17, 2021;1,807.06;1,839.82;1,749.18;1,823.45;24,512,917,348;209,864,815,743
Mar 16, 2021;1,792.41;1,817.06;1,720.05;1,806.97;23,828,509,590;207,943,962,562
Mar 15, 2021;1,854.09;1,889.20;1,749.61;1,791.70;26,244,738,810;206,162,475,256
Mar 14, 2021;1,923.86;1,930.78;1,845.12;1,854.56;19,344,589,211;213,370,626,930
Mar 13, 2021;1,772.17;1,937.65;1,733.64;1,924.69;25,014,689,475;221,411,849,363
Mar 12, 2021;1,826.55;1,839.50;1,728.98;1,772.10;22,435,821,312;203,835,039,480
Mar 11, 2021;1,798.03;1,843.82;1,734.62;1,826.19;24,013,132,909;210,032,453,964
Mar 10, 2021;1,868.49;1,873.80;1,766.49;1,799.17;25,154,173,185;206,899,711,010
Mar 09, 2021;1,835.15;1,868.05;1,804.27;1,868.05;23,461,244,507;214,795,762,868
Mar 08, 2021;1,724.23;1,835.19;1,670.94;1,834.73;27,630,991,158;210,939,589,076
Mar 07, 2021;1,655.39;1,730.92;1,636.56;1,723.15;23,809,935,410;198,088,541,070
Mar 06, 2021;1,532.37;1,669.11;1,519.14;1,654.74;22,746,262,366;190,201,808,027
Mar 05, 2021;1,541.54;1,547.88;1,450.89;1,533.27;21,067,146,937;176,219,185,802
Mar 04, 2021;1,574.62;1,622.95;1,511.10;1,541.91;22,906,118,718;177,191,062,441
Mar 03, 2021;1,491.45;1,650.36;1,481.91;1,575.85;22,674,780,680;181,069,778,316
Mar 02, 2021;1,564.06;1,597.61;1,461.33;1,492.61;22,523,669,722;171,484,736,319
Mar 01, 2021;1,417.15;1,567.69;1,416.42;1,564.71;24,032,838,645;179,746,905,786
Feb 28, 2021;1,459.86;1,468.39;1,300.47;1,416.05;27,637,026,080;162,650,415,374
Feb 27, 2021;1,446.93;1,524.93;1,433.79;1,459.97;20,742,103,233;167,675,937,684
Feb 26, 2021;1,478.65;1,559.03;1,407.98;1,446.03;31,435,997,881;166,055,498,546
Feb 25, 2021;1,625.39;1,670.22;1,465.06;1,475.70;24,481,681,873;169,442,679,395
Feb 24, 2021;1,571.48;1,710.98;1,511.02;1,626.58;31,329,000,537;186,743,952,486
Feb 23, 2021;1,781.41;1,781.41;1,378.84;1,570.20;52,029,864,713;180,251,030,148
Feb 22, 2021;1,935.56;1,936.45;1,580.63;1,781.99;42,409,646,036;204,538,978,050
Feb 21, 2021;1,918.67;1,974.26;1,890.37;1,935.60;23,626,547,717;222,144,116,574
Feb 20, 2021;1,959.90;2,036.29;1,830.53;1,919.53;34,696,091,102;220,274,162,486
Feb 19, 2021;1,938.86;1,969.55;1,896.68;1,960.16;26,268,814,253;224,910,293,534
Feb 18, 2021;1,848.21;1,949.90;1,848.21;1,937.45;28,255,902,969;222,277,377,811
Feb 17, 2021;1,781.35;1,853.67;1,736.71;1,848.46;35,955,412,703;212,042,961,268
Feb 16, 2021;1,778.95;1,824.52;1,729.64;1,781.07;34,269,369,268;204,288,110,917
Feb 15, 2021;1,804.68;1,833.83;1,683.91;1,779.79;38,955,610,883;204,117,703,894
Feb 14, 2021;1,814.37;1,848.15;1,789.91;1,805.08;31,439,114,900;206,994,111,570
Feb 13, 2021;1,843.99;1,871.60;1,770.61;1,814.11;35,359,490,535;208,004,282,358
Feb 12, 2021;1,783.49;1,861.36;1,744.17;1,843.53;37,905,036,865;211,353,402,278
Feb 11, 2021;1,743.71;1,806.54;1,708.68;1,783.80;36,021,495,262;204,480,686,291
Feb 10, 2021;1,768.04;1,826.70;1,686.54;1,744.24;41,916,084,617;199,922,942,888
Feb 09, 2021;1,746.93;1,815.96;1,711.62;1,768.04;44,180,727,529;202,625,894,959
Feb 08, 2021;1,613.64;1,770.59;1,571.58;1,746.62;48,012,285,956;200,147,673,571
Feb 07, 2021;1,677.61;1,690.04;1,501.75;1,614.23;39,889,440,151;184,955,254,625
Feb 06, 2021;1,717.80;1,738.31;1,649.07;1,677.85;39,873,420,648;192,221,649,234
Feb 05, 2021;1,594.79;1,756.51;1,594.79;1,718.65;40,108,628,454;196,873,128,687
Feb 04, 2021;1,661.17;1,689.19;1,561.85;1,594.76;44,396,871,836;182,660,183,410
Feb 03, 2021;1,514.77;1,660.91;1,510.01;1,660.91;41,874,566,399;190,213,812,447
Feb 02, 2021;1,369.51;1,542.99;1,362.77;1,515.19;45,437,142,801;173,505,318,779
Feb 01, 2021;1,314.86;1,373.85;1,274.36;1,369.04;29,210,670,920;156,750,867,717
Jan 31, 2021;1,376.82;1,378.92;1,288.50;1,314.99;25,198,853,581;150,543,956,657
Jan 30, 2021;1,382.23;1,402.40;1,328.53;1,376.12;30,616,574,234;157,523,498,333
Jan 29, 2021;1,369.09;1,428.98;1,292.24;1,382.52;53,611,955,259;158,238,360,146
Jan 28, 2021;1,251.28;1,356.29;1,226.17;1,332.49;34,637,234,789;152,494,242,714
Jan 27, 2021;1,358.33;1,368.07;1,215.31;1,253.19;39,394,416,990;143,401,382,573
Jan 26, 2021;1,323.74;1,376.09;1,253.34;1,357.06;41,572,917,750;155,269,118,237
Jan 25, 2021;1,390.64;1,467.78;1,304.97;1,324.41;43,565,777,745;151,516,304,275
Jan 24, 2021;1,231.21;1,395.11;1,225.27;1,391.61;36,418,163,554;159,184,556,292
Jan 23, 2021;1,235.27;1,272.15;1,200.89;1,230.99;27,253,895,441;140,794,949,838
Jan 22, 2021;1,118.89;1,271.69;1,046.60;1,236.51;43,918,338,506;141,409,699,225
Jan 21, 2021;1,382.68;1,382.68;1,098.48;1,121.57;45,932,464,754;128,249,677,791
Jan 20, 2021;1,375.25;1,405.74;1,243.30;1,382.27;46,784,030,909;158,042,129,137
Jan 19, 2021;1,257.43;1,432.30;1,254.52;1,377.30;47,195,935,190;157,454,089,945
Jan 18, 2021;1,230.31;1,259.45;1,187.31;1,257.28;25,817,455,560;143,716,601,983
Jan 17, 2021;1,233.45;1,265.64;1,174.39;1,230.17;29,258,032,819;140,601,384,430
Jan 16, 2021;1,171.44;1,290.05;1,157.62;1,233.54;32,319,240,157;140,969,419,372
Jan 15, 2021;1,221.88;1,250.51;1,090.72;1,171.83;35,972,039,310;133,902,070,141
Jan 14, 2021;1,130.23;1,244.16;1,093.06;1,218.45;33,410,915,929;139,212,433,452
Jan 13, 2021;1,043.74;1,134.34;994.55;1,130.74;30,109,792,795;129,175,741,557
Jan 12, 2021;1,088.53;1,149.24;1,012.76;1,043.43;37,494,601,692;119,187,795,980
Jan 11, 2021;1,261.62;1,261.62;924.92;1,090.15;60,733,630,300;124,508,608,482
Jan 10, 2021;1,280.87;1,347.93;1,194.72;1,262.25;40,616,938,053;144,147,690,009
Jan 09, 2021;1,223.74;1,303.87;1,182.27;1,281.08;33,233,105,361;146,280,792,179
Jan 08, 2021;1,225.97;1,273.83;1,076.08;1,224.20;44,334,826,666;139,769,385,933
Jan 07, 2021;1,208.08;1,282.58;1,167.44;1,225.68;40,468,027,280;139,921,813,992
Jan 06, 2021;1,101.00;1,209.43;1,064.23;1,207.11;44,699,914,188;137,786,204,517
Jan 05, 2021;1,041.50;1,129.37;986.81;1,100.01;41,535,932,781;125,545,618,320
Jan 04, 2021;977.06;1,153.19;912.31;1,040.23;56,945,985,763;118,709,509,272
Jan 03, 2021;774.51;1,006.57;771.56;975.51;45,200,463,368;111,309,985,611
Jan 02, 2021;730.40;786.80;718.11;774.53;19,740,771,179;88,367,612,520
Jan 01, 2021;737.71;749.20;719.79;730.37;13,652,004,358;83,318,539,689
Dec 31, 2020;751.63;754.30;726.51;737.80;13,926,846,861;84,156,810,765
Dec 30, 2020;731.47;754.30;720.99;751.62;17,294,574,210;85,722,581,849
Dec 29, 2020;730.36;737.95;692.15;731.52;18,710,683,199;83,420,334,909
Dec 28, 2020;683.21;745.88;683.21;730.40;24,222,565,862;83,282,601,745
Dec 27, 2020;635.89;711.39;628.33;682.64;26,093,552,821;77,828,069,141
Dec 26, 2020;626.50;650.72;617.40;635.84;14,761,125,202;72,483,025,275
Dec 25, 2020;611.55;633.06;605.42;626.41;13,520,927,700;71,400,061,460
Dec 24, 2020;584.14;613.82;568.60;611.61;14,317,413,703;69,704,465,560
Dec 23, 2020;634.82;637.12;560.36;583.71;15,261,413,038;66,517,758,494
Dec 22, 2020;609.42;635.08;589.55;634.85;14,745,890,080;72,336,758,960
Dec 21, 2020;638.32;646.85;600.84;609.82;14,419,493,621;69,475,834,115
Dec 20, 2020;659.19;659.92;625.01;638.29;13,375,855,442;72,711,065,645
Dec 19, 2020;654.62;668.77;646.62;659.30;12,830,893,778;75,095,087,629
Dec 18, 2020;642.92;662.70;632.36;654.81;15,756,303,983;74,575,304,995
Dec 17, 2020;636.15;673.83;628.75;642.87;25,479,532,147;73,206,412,681
Dec 16, 2020;589.38;636.64;582.04;636.18;15,817,248,373;72,436,347,872
Dec 15, 2020;586.02;596.25;580.63;589.36;9,326,645,840;67,096,668,322
Dec 14, 2020;589.78;590.49;577.12;586.01;8,125,837,102;66,708,003,325
Dec 13, 2020;568.61;593.78;564.57;589.66;9,070,377,862;67,115,726,662
Dec 12, 2020;545.58;573.34;545.25;568.57;8,534,557,897;64,706,942,226
Dec 11, 2020;559.68;560.38;537.81;545.80;11,098,819,124;62,108,208,317
Dec 10, 2020;573.50;574.60;549.78;559.68;11,672,582,040;63,680,254,165
Dec 09, 2020;554.79;577.29;533.00;573.48;15,855,915,840;65,242,758,700
Dec 08, 2020;591.90;594.75;552.47;554.83;14,398,919,320;63,113,292,237
Dec 07, 2020;601.80;602.92;585.43;591.84;10,720,480,962;67,315,962,016
Dec 06, 2020;596.57;606.79;584.41;601.91;11,290,893,016;68,452,719,868
Dec 05, 2020;569.35;596.60;563.11;596.60;13,498,010,566;67,840,334,209
Dec 04, 2020;616.72;618.98;569.28;569.35;16,337,589,997;64,734,997,135
Dec 03, 2020;598.46;622.45;588.35;616.71;16,146,190,946;70,110,808,538
Dec 02, 2020;587.26;604.02;578.74;598.35;16,883,292,129;68,015,797,685
Dec 01, 2020;615.07;635.16;571.75;587.32;27,178,964,465;66,754,367,842
Nov 30, 2020;575.76;615.24;571.54;614.84;20,276,867,833;69,873,714,778
Nov 29, 2020;538.26;576.60;531.99;575.76;15,017,517,758;65,424,084,296
Nov 28, 2020;517.60;548.04;508.13;538.23;14,770,243,833;61,152,393,529
Nov 27, 2020;519.11;530.78;497.24;517.49;16,831,105,703;58,789,344,389
Nov 26, 2020;570.51;575.64;485.50;518.80;31,104,004,592;58,930,920,929
Nov 25, 2020;603.90;605.09;559.67;570.69;20,088,492,893;64,816,875,593
Nov 24, 2020;608.52;621.17;593.84;603.90;23,281,758,100;68,580,780,139
Nov 23, 2020;558.06;609.99;551.27;608.45;27,272,302,872;69,089,845,802
Nov 22, 2020;549.49;579.37;514.52;558.07;21,967,049,601;63,361,036,975
Nov 21, 2020;509.74;550.23;504.24;549.49;20,757,099,184;62,379,287,099
Nov 20, 2020;471.63;513.61;471.63;509.74;18,629,943,296;57,860,686,204
Nov 19, 2020;479.48;480.12;465.70;471.63;12,473,929,218;53,528,035,617
Nov 18, 2020;480.35;492.00;465.83;479.48;17,880,199,224;54,412,825,617
Nov 17, 2020;464.41;482.23;460.78;480.36;14,593,057,877;54,505,786,216
Nov 16, 2020;447.56;463.83;445.50;459.94;11,441,239,444;52,182,517,297
Nov 15, 2020;460.15;460.99;440.25;447.56;10,308,617,165;50,771,836,456
Nov 14, 2020;474.63;475.16;452.99;460.15;10,312,037,942;52,193,800,907
Nov 13, 2020;461.01;475.22;457.30;474.63;13,191,505,725;53,829,432,990
Nov 12, 2020;462.96;467.68;452.07;461.01;12,877,327,234;52,278,353,038
Nov 11, 2020;449.68;473.58;449.52;462.96;14,075,403,511;52,493,805,532
Nov 10, 2020;444.17;453.76;439.60;449.68;12,090,381,666;50,981,825,542
Nov 09, 2020;453.57;457.35;435.16;444.16;13,704,320,630;50,350,406,402
Nov 08, 2020;435.72;457.78;433.15;453.55;11,292,383,601;51,408,911,250
Nov 07, 2020;454.72;465.68;428.46;435.71;18,873,289,788;49,380,744,878
Nov 06, 2020;414.07;456.20;412.98;454.72;16,738,305,610;51,528,636,308
Nov 05, 2020;402.14;417.53;397.25;414.07;15,440,711,038;46,916,321,971
Nov 04, 2020;387.60;407.67;377.83;402.14;15,126,077,675;45,559,668,259
Nov 03, 2020;383.16;389.52;371.31;387.60;12,588,494,762;43,907,159,817
Nov 02, 2020;396.36;403.24;381.02;383.16;13,997,574,252;43,398,380,101
Nov 01, 2020;386.59;397.12;385.17;396.36;10,475,146,018;44,888,307,221
Oct 31, 2020;382.82;393.01;381.30;386.59;11,276,963,426;43,776,829,150
Oct 30, 2020;386.73;391.46;375.09;382.82;13,688,056,970;43,344,676,043
Oct 29, 2020;388.65;393.23;381.29;386.73;12,920,477,749;43,782,246,356
Oct 28, 2020;404.00;408.96;381.15;388.65;15,276,441,134;43,994,384,280
Oct 27, 2020;393.89;409.77;390.61;404.00;13,940,434,102;45,726,046,137
Oct 26, 2020;406.22;411.28;383.78;393.89;15,155,684,229;44,576,504,574
Oct 25, 2020;412.46;417.16;405.35;406.22;10,890,207,469;45,966,378,925
Oct 24, 2020;409.77;416.60;407.85;412.46;12,201,739,194;46,666,915,712
Oct 23, 2020;414.05;418.96;403.08;409.77;14,256,222,052;46,356,841,440
Oct 22, 2020;391.49;420.14;391.28;413.77;15,772,846,485;46,795,599,921
Oct 21, 2020;369.06;400.63;368.73;392.19;20,241,324,322;44,354,670,582
Oct 20, 2020;379.72;380.76;367.60;369.14;13,741,586,582;41,745,418,861
Oct 19, 2020;378.47;383.32;373.70;379.94;12,811,242,092;42,961,460,206
Oct 18, 2020;368.73;378.60;368.13;378.21;11,047,103,109;42,761,561,164
Oct 17, 2020;366.02;369.77;364.49;368.86;10,951,115,359;41,698,592,886
Oct 16, 2020;377.87;380.02;362.60;366.23;14,670,784,817;41,396,681,083
Oct 15, 2020;379.19;381.21;371.35;377.44;14,964,182,545;42,659,015,495
Oct 14, 2020;381.97;387.30;374.18;379.48;13,918,846,567;42,884,585,295
Oct 13, 2020;387.14;387.38;375.58;381.19;14,226,744,838;43,072,303,018
Oct 12, 2020;374.80;395.12;366.64;387.73;15,867,455,424;43,805,601,681
Oct 11, 2020;370.93;377.25;369.83;375.14;12,584,512,533;42,376,475,415
Oct 10, 2020;365.40;378.27;365.35;370.97;13,618,484,324;41,899,893,524
Oct 09, 2020;351.11;368.31;348.21;365.59;13,043,501,763;41,287,658,660
Oct 08, 2020;342.04;352.21;335.65;350.77;13,461,017,711;39,608,808,457
Oct 07, 2020;340.94;342.45;334.55;341.81;11,929,918,060;38,592,810,957
Oct 06, 2020;353.96;354.99;338.00;340.82;12,830,796,112;38,476,195,645
Oct 05, 2020;352.74;355.21;349.68;353.96;11,809,507,622;39,954,971,652
Oct 04, 2020;346.60;354.05;345.13;352.58;10,696,959,020;39,794,771,396
Oct 03, 2020;346.22;351.31;344.67;346.52;10,060,167,889;39,106,512,854
Oct 02, 2020;352.95;354.12;336.47;346.24;14,215,390,463;39,069,960,290
Oct 01, 2020;360.31;369.26;346.48;353.21;14,679,481,911;39,851,388,059
Sep 30, 2020;360.04;361.18;353.33;359.94;11,818,610,610;40,606,130,498
Sep 29, 2020;354.36;360.35;352.15;359.76;11,600,013,236;40,581,050,364
Sep 28, 2020;357.93;366.43;354.55;355.16;14,258,455,166;40,057,637,361
Sep 27, 2020;354.96;361.98;349.83;357.44;13,598,126,926;40,309,981,004
Sep 26, 2020;352.35;355.85;348.11;355.49;13,049,148,579;40,085,290,850
Sep 25, 2020;349.41;357.77;339.02;352.18;14,381,086,966;39,707,914,546
Sep 24, 2020;320.99;351.46;318.55;349.36;15,714,304,470;39,384,347,822
Sep 23, 2020;344.59;344.67;318.97;321.12;12,899,346,599;36,196,531,454
Sep 22, 2020;341.72;346.60;336.86;344.50;12,732,578,043;38,830,213,878
Sep 21, 2020;371.40;375.74;336.07;341.79;17,398,267,133;38,519,366,615
Sep 20, 2020;385.60;385.60;367.09;371.05;12,292,195,784;41,812,641,074
Sep 19, 2020;384.04;387.08;378.72;385.54;11,049,507,684;43,440,360,815
Sep 18, 2020;389.34;391.90;376.96;384.36;14,108,357,740;43,302,193,327
Sep 17, 2020;365.87;393.90;364.80;389.02;19,899,531,080;43,821,351,213
Sep 16, 2020;364.74;372.77;356.68;365.81;16,107,612,177;41,202,147,932
Sep 15, 2020;377.15;381.51;363.61;364.84;16,140,584,321;41,087,642,853
Sep 14, 2020;365.70;384.49;357.57;377.27;17,536,695,361;42,482,307,939
Sep 13, 2020;387.52;388.96;354.34;365.57;15,005,899,191;41,160,025,962
Sep 12, 2020;374.60;387.54;367.84;387.18;13,295,405,814;43,588,199,422
Sep 11, 2020;368.12;376.63;355.58;374.70;27,296,269,329;42,177,302,259
Sep 10, 2020;351.43;377.39;351.11;368.10;31,421,134,556;41,430,053,162
Sep 09, 2020;337.82;359.16;332.16;351.11;14,547,933,520;39,512,826,170
Sep 08, 2020;353.20;355.56;328.82;337.60;17,991,403,432;37,988,119,627
Sep 07, 2020;353.45;358.21;326.25;352.67;21,763,614,732;39,679,199,320
Sep 06, 2020;335.33;359.76;319.04;353.36;27,643,678,917;39,751,917,523
Sep 05, 2020;388.04;394.17;316.77;335.26;29,880,047,640;37,710,860,058
Sep 04, 2020;384.67;402.41;371.64;388.24;16,747,106,257;43,665,020,996
Sep 03, 2020;440.24;449.53;381.13;385.67;19,622,845,896;43,370,721,326
Sep 02, 2020;477.01;480.33;424.46;440.04;19,691,854,014;49,478,789,435
Sep 01, 2020;434.87;487.21;432.08;477.05;18,862,763,756;53,633,933,560
Aug 31, 2020;428.51;438.56;419.77;435.08;12,774,741,797;48,909,170,052
Aug 30, 2020;399.62;428.66;399.61;428.40;11,211,948,040;48,151,884,394
Aug 29, 2020;395.69;405.62;393.04;399.92;8,777,703,481;44,945,899,480
Aug 28, 2020;382.63;397.76;381.27;395.87;9,120,674,421;44,485,705,032
Aug 27, 2020;386.61;395.35;374.87;382.63;10,457,777,652;42,992,439,543
Aug 26, 2020;383.98;391.87;378.71;386.47;9,967,343,483;43,417,926,668
Aug 25, 2020;408.07;408.53;374.36;384.00;12,428,442,042;43,135,697,974
Aug 24, 2020;391.68;409.39;389.31;408.14;10,328,860,398;45,842,265,023
Aug 23, 2020;395.56;396.49;385.04;391.38;8,137,303,970;43,954,518,396
Aug 22, 2020;389.03;396.47;382.81;395.84;10,131,847,985;44,448,918,222
Aug 21, 2020;416.15;418.64;387.44;389.13;11,781,796,374;43,690,315,907
Aug 20, 2020;406.76;418.73;404.03;416.44;10,043,032,427;46,751,356,941
Aug 19, 2020;423.74;427.02;396.68;406.46;13,137,391,167;45,625,864,918
Aug 18, 2020;429.67;432.58;419.67;423.67;11,978,984,079;47,551,407,033
Aug 17, 2020;433.97;442.73;422.65;429.53;13,227,089,410;48,203,426,751
Aug 16, 2020;433.35;436.27;415.09;433.79;12,168,816,874;48,675,162,267
Aug 15, 2020;437.56;441.75;429.87;433.35;12,416,067,894;48,620,820,125
Aug 14, 2020;428.68;444.58;423.35;437.40;15,064,589,987;49,068,474,083
Aug 13, 2020;390.84;432.90;379.71;428.74;18,480,303,526;48,091,569,052
Aug 12, 2020;380.06;391.31;367.92;391.02;12,408,772,745;43,855,501,072
Aug 11, 2020;395.89;398.48;370.86;380.38;12,792,218,737;42,656,945,169
Aug 10, 2020;391.04;399.38;391.04;395.89;11,685,827,893;44,390,142,137
Aug 09, 2020;395.31;399.74;385.83;391.12;9,451,065,592;43,850,292,041
Aug 08, 2020;379.55;393.99;377.35;393.99;9,342,060,531;44,166,324,646
Aug 07, 2020;395.23;398.25;367.94;379.51;12,751,687,084;42,538,578,850
Aug 06, 2020;401.58;403.49;392.60;394.96;11,304,626,458;44,264,836,294
Aug 05, 2020;389.71;406.30;386.22;401.59;12,875,466,638;45,002,213,069
Aug 04, 2020;386.16;400.70;382.99;389.88;14,086,704,221;43,684,129,572
Aug 03, 2020;371.13;396.51;369.34;386.30;12,834,648,062;43,277,729,882
Aug 02, 2020;385.55;411.23;357.14;370.67;18,909,744,275;41,522,323,563
Aug 01, 2020;345.80;388.85;343.59;385.20;14,045,259,477;43,144,477,508
Jul 31, 2020;334.63;348.61;329.34;345.55;12,030,600,492;38,699,278,449
Jul 30, 2020;318.14;338.63;315.75;334.59;11,827,689,045;37,466,380,887
Jul 29, 2020;316.56;324.38;313.11;318.19;10,878,845,706;35,626,126,751
Jul 28, 2020;321.83;325.91;307.72;316.66;12,357,108,065;35,450,097,600
Jul 27, 2020;309.66;330.70;309.66;321.51;15,644,257,058;35,989,428,749
Jul 26, 2020;303.69;316.39;300.27;309.64;12,003,973,026;34,656,472,193
Jul 25, 2020;279.03;306.74;279.03;304.06;10,785,021,813;34,027,002,730
Jul 24, 2020;274.72;286.19;269.24;279.22;9,466,060,358;31,243,266,716
Jul 23, 2020;262.39;277.58;261.05;274.69;10,281,309,262;30,733,019,165
Jul 22, 2020;245.04;262.99;242.48;262.19;7,702,077,383;29,331,058,164
Jul 21, 2020;236.30;246.19;235.68;245.02;6,806,696,015;27,406,496,758
Jul 20, 2020;238.49;239.58;234.85;236.15;5,600,686,192;26,411,853,756
Jul 19, 2020;235.46;239.16;233.28;238.49;6,251,377,305;26,669,691,075
Jul 18, 2020;232.86;236.54;232.32;235.48;5,397,402,117;26,330,601,164
Jul 17, 2020;233.69;234.42;232.11;232.77;5,859,850,529;26,024,301,468
Jul 16, 2020;238.45;239.01;231.62;233.64;5,832,057,567;26,118,155,895
Jul 15, 2020;240.14;241.40;237.10;238.42;6,189,328,448;26,649,577,378
Jul 14, 2020;239.98;242.00;237.80;240.21;7,357,458,555;26,846,147,251
Jul 13, 2020;242.18;244.31;238.23;239.60;7,787,751,468;26,775,071,858
Jul 12, 2020;239.46;243.31;237.77;242.13;6,596,394,718;27,054,158,346
Jul 11, 2020;241.04;241.53;238.33;239.46;5,643,067,316;26,752,161,985
Jul 10, 2020;242.87;242.88;236.73;240.98;7,281,370,522;26,919,422,187
Jul 09, 2020;246.75;247.29;239.90;243.02;8,429,099,199;27,143,016,879
Jul 08, 2020;239.16;248.31;238.40;246.67;9,892,586,411;27,547,785,703
Jul 07, 2020;240.97;242.68;234.22;239.08;6,441,497,597;26,696,376,073
Jul 06, 2020;227.69;242.13;227.03;241.51;8,782,917,553;26,964,937,043
Jul 05, 2020;228.98;229.86;224.54;227.66;5,292,172,429;25,415,950,649
Jul 04, 2020;225.29;230.05;225.13;229.07;5,228,310,135;25,570,190,315
Jul 03, 2020;229.32;229.63;224.91;225.39;5,109,032,700;25,155,571,600
Jul 02, 2020;231.29;232.40;225.46;229.39;6,212,210,566;25,599,453,477
Jul 01, 2020;226.13;232.76;224.84;231.11;6,463,737,443;25,788,404,350
Jun 30, 2020;227.97;229.48;224.82;226.31;6,094,093,001;25,249,913,730
Jun 29, 2020;225.36;229.90;222.25;228.19;6,726,164,653;25,456,513,994
Jun 28, 2020;222.91;228.60;219.47;225.35;6,205,925,718;25,135,786,986
Jun 27, 2020;229.63;232.49;220.56;222.96;6,918,380,955;24,866,429,445
Jun 26, 2020;232.88;233.90;229.26;229.67;7,187,490,226;25,611,500,297
Jun 25, 2020;235.70;236.05;230.30;232.94;7,010,426,122;25,973,707,946
Jun 24, 2020;244.19;248.51;232.81;235.77;8,815,030,025;26,285,822,239
Jun 23, 2020;242.54;244.86;239.76;244.14;6,624,530,348;27,215,606,543
Jun 22, 2020;229.00;243.78;228.93;242.53;9,079,586,552;27,032,930,743
Jun 21, 2020;229.22;232.36;228.49;228.99;5,600,408,178;25,520,273,837
Jun 20, 2020;226.98;231.45;226.64;229.27;6,252,830,566;25,548,837,121
Jun 19, 2020;231.95;232.15;226.80;227.14;6,946,372,590;25,307,718,819
Jun 18, 2020;232.90;234.57;228.95;232.10;6,713,800,872;25,857,495,155
Jun 17, 2020;234.49;235.95;229.34;233.03;7,701,391,592;25,957,610,764
Jun 16, 2020;229.76;236.39;228.43;234.42;7,965,648,016;26,109,047,392
Jun 15, 2020;234.06;234.24;221.24;229.93;10,536,099,884;25,606,145,743
Jun 14, 2020;238.97;239.10;232.96;234.11;7,439,385,176;26,069,111,857
Jun 13, 2020;237.54;239.19;235.89;238.91;7,141,624,980;26,599,679,550
Jun 12, 2020;231.63;239.35;229.65;237.49;8,868,955,009;26,438,827,420
Jun 11, 2020;247.55;249.89;229.94;231.70;12,356,528,860;25,791,024,831
Jun 10, 2020;244.82;248.65;242.82;247.44;8,792,990,206;27,539,945,413
Jun 09, 2020;246.18;248.34;242.34;244.91;8,446,545,788;27,254,678,255
Jun 08, 2020;245.18;246.64;241.54;246.31;8,076,783,299;27,406,923,226
Jun 07, 2020;241.91;245.44;236.33;245.17;9,544,883,157;27,276,459,502
Jun 06, 2020;241.20;245.98;239.72;241.93;8,114,873,845;26,913,140,925
Jun 05, 2020;244.35;247.33;240.68;241.22;9,293,963,914;26,830,954,614
Jun 04, 2020;244.11;245.93;236.77;244.43;10,170,414,304;27,184,018,611
Jun 03, 2020;237.40;244.18;235.46;244.18;9,861,760,817;27,153,238,868
Jun 02, 2020;246.83;252.22;233.23;237.22;13,782,107,567;26,376,031,890
Jun 01, 2020;230.86;248.24;230.49;246.99;13,951,727,936;27,459,257,209
May 31, 2020;242.35;244.05;230.05;230.98;12,234,904,813;25,675,542,329
May 30, 2020;220.72;243.94;218.74;242.35;15,027,397,867;26,936,114,604
May 29, 2020;219.93;224.22;218.24;220.68;12,265,816,557;24,524,484,269
May 28, 2020;208.89;220.28;206.24;219.84;12,212,469,604;24,428,738,047
May 27, 2020;201.89;208.86;201.79;208.86;10,631,034,756;23,206,144,127
May 26, 2020;205.26;205.75;200.26;201.90;10,159,741,290;22,429,962,991
May 25, 2020;201.98;206.36;200.67;205.32;10,415,044,124;22,806,813,423
May 24, 2020;208.72;210.60;202.37;202.37;11,833,299,572;22,476,471,750
May 23, 2020;207.19;210.39;205.29;208.69;10,665,476,768;23,176,030,659
May 22, 2020;199.84;208.59;198.04;207.17;12,041,592,114;23,003,786,385
May 21, 2020;210.13;211.63;193.35;199.88;13,308,321,229;22,192,109,650
May 20, 2020;213.45;214.72;207.98;210.10;12,730,175,511;23,323,160,696
May 19, 2020;214.60;214.60;210.14;213.45;14,346,192,779;23,692,625,224
May 18, 2020;207.18;215.91;207.11;214.53;17,411,566,928;23,808,928,396
May 17, 2020;200.61;209.16;200.10;207.16;15,470,397,303;22,988,575,488
May 16, 2020;195.61;202.77;194.50;200.68;15,379,081,645;22,266,558,227
May 15, 2020;202.96;203.57;193.76;195.62;16,602,342,092;21,703,086,885
May 14, 2020;198.89;204.12;196.87;202.95;20,150,524,861;22,513,148,759
May 13, 2020;189.37;200.20;189.13;199.19;17,054,662,289;22,093,789,228
